f1,accuracy,precision,recall,time
0.913673158342232,0.9551047696275912,0.9279124274477759,0.903606833615868,0.02053799629211426
0.9528839521728001,0.9725787389687804,0.958334957223878,0.9479379263588962,0.024193477630615235
0.932537503137206,0.9609432285780833,0.9408198671402334,0.9254124051924849,0.02415308952331543
0.9137130156701646,0.9493051302179933,0.9148970512061636,0.9128819633813391,0.024205827713012697
0.889060874841759,0.9339377679626641,0.8851955228777013,0.894435814603559,0.025117158889770508
0.8791779910559476,0.9272909999051079,0.8720831692616613,0.8876722258980946,0.02558894157409668
0.8703689375049913,0.9206442318475514,0.8590915185231245,0.8844968766363912,0.027097702026367188
0.8640533418887829,0.9164888156589402,0.8526884995886865,0.8792331561224499,0.027408933639526366
0.8603033098751386,0.9131650003019297,0.8448753083407148,0.8799793715375923,0.02808222770690918
0.8579216946036695,0.912335987439722,0.8442816287387052,0.874922993806796,0.02926359176635742
